['.', '()', '().', '(())', '(()).', '(()())', '(()()).']
['.', '()', '().', '()..', '().()', '().().', '().()..']
['.', '()', '().', '()..', '().()', '().().', '().(..)']
['.', '()', '().', '()..', '().()', '().().', '()..(.)']
['.', '()', '().', '()..', '().()', '().().', '(..().)']
['.', '()', '().', '()..', '().()', '().().', '.(.().)']
['.', '()', '().', '()..', '().()', '().(.)', '(()(.))']
['.', '()', '().', '()..', '().()', '().(.)', '()((.))']
['.', '()', '().', '()..', '().()', '().(.)', '().()()']
['.', '()', '().', '()..', '().()', '().(.)', '().(.).']
['.', '()', '().', '()..', '().()', '().(.)', '().(..)']
['.', '()', '().', '()..', '().()', '().(.)', '(..(.))']
['.', '()', '().', '()..', '().()', '().(.)', '.(.(.))']
['.', '()', '().', '()..', '().()', '()..()', '(().())']
['.', '()', '().', '()..', '().()', '()..()', '((.)())']
['.', '()', '().', '()..', '().()', '()..()', '()(.())']
['.', '()', '().', '()..', '().()', '()..()', '().(())']
['.', '()', '().', '()..', '().()', '()..()', '().()()']
['.', '()', '().', '()..', '().()', '()..()', '()..().']
['.', '()', '().', '()..', '().()', '()..()', '()..(.)']
['.', '()', '().', '()..', '().()', '()..()', '(...())']
['.', '()', '().', '()..', '().()', '()..()', '.(..())']
['.', '()', '().', '()..', '().()', '(..())', '().()()']
['.', '()', '().', '()..', '().()', '(..())', '(.(()))']
['.', '()', '().', '()..', '().()', '(..())', '(..()).']
['.', '()', '().', '()..', '().()', '(..())', '(..().)']
['.', '()', '().', '()..', '().()', '(..())', '(..(.))']
['.', '()', '().', '()..', '().()', '(..())', '(...())']
['.', '()', '().', '()..', '().()', '.(.())', '((.()))']
['.', '()', '().', '()..', '().()', '.(.())', '().()()']
['.', '()', '().', '()..', '().()', '.(.())', '.((()))']
['.', '()', '().', '()..', '().()', '.(.())', '.(.()).']
['.', '()', '().', '()..', '().()', '.(.())', '.(.().)']
['.', '()', '().', '()..', '().()', '.(.())', '.(.(.))']
['.', '()', '().', '()..', '().()', '.(.())', '.(..())']
['.', '()', '().', '()..', '()...', '(()..)', '(()(.))']
['.', '()', '().', '()..', '()...', '(()..)', '(().())']
['.', '()', '().', '()..', '()...', '(()..)', '(()..).']
['.', '()', '().', '()..', '()...', '(()..)', '(()...)']
['.', '()', '().', '()..', '()...', '(()..)', '((.).).']
['.', '()', '().', '()..', '()...', '(()..)', '((.)..)']
['.', '()', '().', '()..', '()...', '(()..)', '()...()']
['.', '()', '().', '()..', '()...', '((.).)', '(()..).']
['.', '()', '().', '()..', '()...', '((.).)', '(()...)']
['.', '()', '().', '()..', '()...', '((.).)', '((.)())']
['.', '()', '().', '()..', '()...', '((.).)', '((.).).']
['.', '()', '().', '()..', '()...', '((.).)', '((.)..)']
['.', '()', '().', '()..', '()...', '((.).)', '()...()']
['.', '()', '().', '()..', '()...', '((..))', '(()(.))']
['.', '()', '().', '()..', '()...', '((..))', '(()..).']
['.', '()', '().', '()..', '()...', '((..))', '(()...)']
['.', '()', '().', '()..', '()...', '((..))', '((.).).']
['.', '()', '().', '()..', '()...', '((..))', '((.)..)']
['.', '()', '().', '()..', '()...', '((..))', '((..)).']
['.', '()', '().', '()..', '()...', '((..))', '((..).)']
['.', '()', '().', '()..', '()...', '((..))', '()...()']
['.', '()', '().', '()..', '()...', '()(..)', '(()...)']
['.', '()', '().', '()..', '()...', '()(..)', '()((.))']
['.', '()', '().', '()..', '()...', '()(..)', '()(.())']
['.', '()', '().', '()..', '()...', '()(..)', '()(..).']
['.', '()', '().', '()..', '()...', '()(..)', '()(...)']
['.', '()', '().', '()..', '()...', '()(..)', '()...()']
['.', '()', '().', '()..', '()...', '()(..)', '(.(..))']
['.', '()', '().', '()..', '()...', '()(..)', '.((..))']
['.', '()', '().', '()..', '()...', '().(.)', '(()(.))']
['.', '()', '().', '()..', '()...', '().(.)', '((.)..)']
['.', '()', '().', '()..', '()...', '().(.)', '()((.))']
['.', '()', '().', '()..', '()...', '().(.)', '().(())']
['.', '()', '().', '()..', '()...', '().(.)', '().(.).']
['.', '()', '().', '()..', '()...', '().(.)', '().(..)']
['.', '()', '().', '()..', '()...', '().(.)', '()...()']
['.', '()', '().', '()..', '()...', '().(.)', '(..(.))']
['.', '()', '().', '()..', '()...', '().(.)', '.(.(.))']
['.', '()', '().', '()..', '()...', '()..()', '(().())']
['.', '()', '().', '()..', '()...', '()..()', '((.)())']
['.', '()', '().', '()..', '()...', '()..()', '((..).)']
['.', '()', '().', '()..', '()...', '()..()', '()(.())']
['.', '()', '().', '()..', '()...', '()..()', '().(())']
['.', '()', '().', '()..', '()...', '()..()', '()..().']
['.', '()', '().', '()..', '()...', '()..()', '()..(.)']
['.', '()', '().', '()..', '()...', '()..()', '()...()']
['.', '()', '().', '()..', '()...', '()..()', '(...())']
['.', '()', '().', '()..', '()...', '()..()', '.(..())']
['.', '()', '().', '()..', '()...', '()....', '(()...)']
['.', '()', '().', '()..', '()...', '()....', '((.)..)']
['.', '()', '().', '()..', '()...', '()....', '((..).)']
['.', '()', '().', '()..', '()...', '()....', '((...))']
['.', '()', '().', '()..', '()...', '()....', '()(...)']
['.', '()', '().', '()..', '()...', '()....', '().(..)']
['.', '()', '().', '()..', '()...', '()....', '()..(.)']
['.', '()', '().', '()..', '()...', '()....', '()...()']
['.', '()', '().', '()..', '()...', '()....', '().....']
['.', '()', '().', '()..', '()...', '()....', '(.....)']
['.', '()', '().', '()..', '()...', '()....', '.(....)']
['.', '()', '().', '()..', '()...', '(....)', '()...()']
['.', '()', '().', '()..', '()...', '(....)', '(.(..))']
['.', '()', '().', '()..', '()...', '(....)', '(..(.))']
['.', '()', '().', '()..', '()...', '(....)', '(...())']
['.', '()', '().', '()..', '()...', '(....)', '(....).']
['.', '()', '().', '()..', '()...', '(....)', '(.....)']
['.', '()', '().', '()..', '()...', '.(...)', '((...))']
['.', '()', '().', '()..', '()...', '.(...)', '()...()']
['.', '()', '().', '()..', '()...', '.(...)', '.((..))']
['.', '()', '().', '()..', '()...', '.(...)', '.(.(.))']
['.', '()', '().', '()..', '()...', '.(...)', '.(..())']
['.', '()', '().', '()..', '()...', '.(...)', '.(...).']
['.', '()', '().', '()..', '()...', '.(...)', '.(....)']
['.', '()', '().', '()..', '(...)', '()..()', '()(.())']
['.', '()', '().', '()..', '(...)', '()..()', '().(())']
['.', '()', '().', '()..', '(...)', '()..()', '()..().']
['.', '()', '().', '()..', '(...)', '()..()', '()..(.)']
['.', '()', '().', '()..', '(...)', '()..()', '(...())']
['.', '()', '().', '()..', '(...)', '()..()', '(...)()']
['.', '()', '().', '()..', '(...)', '()..()', '.(..())']
['.', '()', '().', '()..', '(...)', '(.(.))', '(.(.)).']
['.', '()', '().', '()..', '(...)', '(.(.))', '(.(.).)']
['.', '()', '().', '()..', '(...)', '(.(.))', '(..()).']
['.', '()', '().', '()..', '(...)', '(.(.))', '(..().)']
['.', '()', '().', '()..', '(...)', '(.(.))', '(...)()']
['.', '()', '().', '()..', '(...)', '(..())', '(.(()))']
['.', '()', '().', '()..', '(...)', '(..())', '(.(.)).']
['.', '()', '().', '()..', '(...)', '(..())', '(.(.).)']
['.', '()', '().', '()..', '(...)', '(..())', '(..()).']
['.', '()', '().', '()..', '(...)', '(..())', '(..().)']
['.', '()', '().', '()..', '(...)', '(..())', '(...)()']
['.', '()', '().', '()..', '(...)', '(...).', '()..(.)']
['.', '()', '().', '()..', '(...)', '(...).', '(.(.).)']
['.', '()', '().', '()..', '(...)', '(...).', '(..().)']
['.', '()', '().', '()..', '(...)', '(...).', '(...())']
['.', '()', '().', '()..', '(...)', '(...).', '(...)()']
['.', '()', '().', '()..', '(...)', '(...).', '(...)..']
['.', '()', '().', '()..', '(...)', '(...).', '(.....)']
['.', '()', '().', '()..', '(...)', '(....)', '(.(..))']
['.', '()', '().', '()..', '(...)', '(....)', '(..(.))']
['.', '()', '().', '()..', '(...)', '(....)', '(...)()']
['.', '()', '().', '()..', '(...)', '(....)', '(....).']
['.', '()', '().', '()..', '(...)', '(....)', '(.....)']
['.', '()', '().', '()..', '.(..)', '((..))', '((..)).']
['.', '()', '().', '()..', '.(..)', '((..))', '((..).)']
['.', '()', '().', '()..', '.(..)', '((..))', '.(..)()']
['.', '()', '().', '()..', '.(..)', '()..()', '(().())']
['.', '()', '().', '()..', '.(..)', '()..()', '((.)())']
['.', '()', '().', '()..', '.(..)', '()..()', '()(.())']
['.', '()', '().', '()..', '.(..)', '()..()', '().(())']
['.', '()', '().', '()..', '.(..)', '()..()', '()..().']
['.', '()', '().', '()..', '.(..)', '()..()', '()..(.)']
['.', '()', '().', '()..', '.(..)', '()..()', '(...())']
['.', '()', '().', '()..', '.(..)', '()..()', '.(..())']
['.', '()', '().', '()..', '.(..)', '()..()', '.(..)()']
['.', '()', '().', '()..', '.(..)', '.((.))', '(((.)))']
['.', '()', '().', '()..', '.(..)', '.((.))', '((.()))']
['.', '()', '().', '()..', '.(..)', '.((.))', '.((.)).']
['.', '()', '().', '()..', '.(..)', '.((.))', '.((.).)']
['.', '()', '().', '()..', '.(..)', '.((.))', '.(.()).']
['.', '()', '().', '()..', '.(..)', '.((.))', '.(.().)']
['.', '()', '().', '()..', '.(..)', '.((.))', '.(..)()']
['.', '()', '().', '()..', '.(..)', '.(.())', '(((.)))']
['.', '()', '().', '()..', '.(..)', '.(.())', '((.()))']
['.', '()', '().', '()..', '.(..)', '.(.())', '.((()))']
['.', '()', '().', '()..', '.(..)', '.(.())', '.((.)).']
['.', '()', '().', '()..', '.(..)', '.(.())', '.((.).)']
['.', '()', '().', '()..', '.(..)', '.(.())', '.(.()).']
['.', '()', '().', '()..', '.(..)', '.(.())', '.(.().)']
['.', '()', '().', '()..', '.(..)', '.(.())', '.(..)()']
['.', '()', '().', '()..', '.(..)', '.(..).', '((..).)']
['.', '()', '().', '()..', '.(..)', '.(..).', '()..(.)']
['.', '()', '().', '()..', '.(..)', '.(..).', '.((.).)']
['.', '()', '().', '()..', '.(..)', '.(..).', '.(.().)']
['.', '()', '().', '()..', '.(..)', '.(..).', '.(..())']
['.', '()', '().', '()..', '.(..)', '.(..).', '.(..)()']
['.', '()', '().', '()..', '.(..)', '.(..).', '.(..)..']
['.', '()', '().', '()..', '.(..)', '.(..).', '.(....)']
['.', '()', '().', '()..', '.(..)', '.(...)', '((...))']
['.', '()', '().', '()..', '.(..)', '.(...)', '.((..))']
['.', '()', '().', '()..', '.(..)', '.(...)', '.(.(.))']
['.', '()', '().', '()..', '.(..)', '.(...)', '.(..)()']
['.', '()', '().', '()..', '.(..)', '.(...)', '.(...).']
['.', '()', '().', '()..', '.(..)', '.(...)', '.(....)']
['.', '()', '().', '(..)', '().()', '()(())', '()(()).']
['.', '()', '().', '(..)', '().()', '()(())', '()(().)']
['.', '()', '().', '(..)', '().()', '()(())', '().()()']
['.', '()', '().', '(..)', '().()', '()(())', '(.(()))']
['.', '()', '().', '(..)', '().()', '()(())', '.((()))']
['.', '()', '().', '(..)', '().()', '().().', '((.()))']
['.', '()', '().', '(..)', '().()', '().().', '()(().)']
['.', '()', '().', '(..)', '().()', '().().', '().(())']
['.', '()', '().', '(..)', '().()', '().().', '().()()']
['.', '()', '().', '(..)', '().()', '().().', '().()..']
['.', '()', '().', '(..)', '().()', '().().', '().(..)']
['.', '()', '().', '(..)', '().()', '().().', '(..()).']
['.', '()', '().', '(..)', '().()', '().().', '(..().)']
['.', '()', '().', '(..)', '().()', '().().', '(..)(.)']
['.', '()', '().', '(..)', '().()', '().().', '.(.()).']
['.', '()', '().', '(..)', '().()', '().().', '.(.().)']
['.', '()', '().', '(..)', '().()', '().(.)', '()((.))']
['.', '()', '().', '(..)', '().()', '().(.)', '().()()']
['.', '()', '().', '(..)', '().()', '().(.)', '().(.).']
['.', '()', '().', '(..)', '().()', '().(.)', '().(..)']
['.', '()', '().', '(..)', '().()', '().(.)', '(..(.))']
['.', '()', '().', '(..)', '().()', '().(.)', '.(.(.))']
['.', '()', '().', '(..)', '().()', '(..())', '().()()']
['.', '()', '().', '(..)', '().()', '(..())', '(.(()))']
['.', '()', '().', '(..)', '().()', '(..())', '(..().)']
['.', '()', '().', '(..)', '().()', '(..)()', '().(())']
['.', '()', '().', '(..)', '().()', '(..)()', '().()()']
['.', '()', '().', '(..)', '().()', '(..)()', '(.()())']
['.', '()', '().', '(..)', '().()', '(..)()', '(..)().']
['.', '()', '().', '(..)', '().()', '(..)()', '(..)(.)']
['.', '()', '().', '(..)', '().()', '(..)()', '(...())']
['.', '()', '().', '(..)', '().()', '.(.())', '((.()))']
['.', '()', '().', '(..)', '().()', '.(.())', '().()()']
['.', '()', '().', '(..)', '().()', '.(.())', '.((()))']
['.', '()', '().', '(..)', '().()', '.(.())', '.(.()).']
['.', '()', '().', '(..)', '().()', '.(.())', '.(.().)']
['.', '()', '().', '(..)', '(.())', '(.()).', '(.()())']
['.', '()', '().', '(..)', '(.())', '(.()).', '(.())()']
['.', '()', '().', '(..)', '(.())', '(.()).', '(.())..']
['.', '()', '().', '(..)', '(.())', '(.()).', '(.()..)']
['.', '()', '().', '(..)', '(.())', '(.()).', '(.(..))']
['.', '()', '().', '(..)', '(.())', '(.()).', '(..(.))']
['.', '()', '().', '(..)', '(.())', '(.()).', '(..)(.)']
['.', '()', '().', '(..)', '(.())', '(.().)', '(.())()']
['.', '()', '().', '(..)', '(.())', '(.().)', '(.().).']
['.', '()', '().', '(..)', '(.())', '(.().)', '(.()..)']
['.', '()', '().', '(..)', '(.())', '(..)()', '().(())']
['.', '()', '().', '(..)', '(.())', '(..)()', '(.()())']
['.', '()', '().', '(..)', '(.())', '(..)()', '(.())()']
['.', '()', '().', '(..)', '(.())', '(..)()', '(..)().']
['.', '()', '().', '(..)', '(.())', '(..)()', '(..)(.)']
['.', '()', '().', '(..)', '(..).', '().(.)', '()((.))']
['.', '()', '().', '(..)', '(..).', '().(.)', '().(())']
['.', '()', '().', '(..)', '(..).', '().(.)', '().(.).']
['.', '()', '().', '(..)', '(..).', '().(.)', '().(..)']
['.', '()', '().', '(..)', '(..).', '().(.)', '(..(.))']
['.', '()', '().', '(..)', '(..).', '().(.)', '(..).()']
['.', '()', '().', '(..)', '(..).', '().(.)', '.(.(.))']
['.', '()', '().', '(..)', '(..).', '(.().)', '(.()())']
['.', '()', '().', '(..)', '(..).', '(.().)', '(.().).']
['.', '()', '().', '(..)', '(..).', '(.().)', '(.()..)']
['.', '()', '().', '(..)', '(..).', '(.().)', '(..()).']
['.', '()', '().', '(..)', '(..).', '(.().)', '(..().)']
['.', '()', '().', '(..)', '(..).', '(.().)', '(..).()']
['.', '()', '().', '(..)', '(..).', '(..())', '(.(()))']
['.', '()', '().', '(..)', '(..).', '(..())', '(.().).']
['.', '()', '().', '(..)', '(..).', '(..())', '(.()..)']
['.', '()', '().', '(..)', '(..).', '(..())', '(..()).']
['.', '()', '().', '(..)', '(..).', '(..())', '(..().)']
['.', '()', '().', '(..)', '(..).', '(..())', '(..).()']
['.', '()', '().', '(..)', '(..).', '(..)()', '().(())']
['.', '()', '().', '(..)', '(..).', '(..)()', '(.()())']
['.', '()', '().', '(..)', '(..).', '(..)()', '(..().)']
['.', '()', '().', '(..)', '(..).', '(..)()', '(..(.))']
['.', '()', '().', '(..)', '(..).', '(..)()', '(..)().']
['.', '()', '().', '(..)', '(..).', '(..)()', '(..)(.)']
['.', '()', '().', '(..)', '(..).', '(..)()', '(..).()']
['.', '()', '().', '(..)', '(..).', '(..)()', '(...())']
['.', '()', '().', '(..)', '(..).', '(..)..', '().(..)']
['.', '()', '().', '(..)', '(..).', '(..)..', '(.()..)']
['.', '()', '().', '(..)', '(..).', '(..)..', '(..().)']
['.', '()', '().', '(..)', '(..).', '(..)..', '(..(.))']
['.', '()', '().', '(..)', '(..).', '(..)..', '(..)(.)']
['.', '()', '().', '(..)', '(..).', '(..)..', '(..).()']
['.', '()', '().', '(..)', '(..).', '(..)..', '(..)...']
['.', '()', '().', '(..)', '(..).', '(..)..', '(.....)']
['.', '()', '().', '(..)', '(..).', '(....)', '(.(..))']
['.', '()', '().', '(..)', '(..).', '(....)', '(..).()']
['.', '()', '().', '(..)', '(..).', '(....)', '(...())']
['.', '()', '().', '(..)', '(..).', '(....)', '(....).']
['.', '()', '().', '(..)', '(..).', '(....)', '(.....)']
['.', '()', '().', '(..)', '(...)', '(.(.))', '(.(.)).']
['.', '()', '().', '(..)', '(...)', '(.(.))', '(.(.).)']
['.', '()', '().', '(..)', '(...)', '(.(.))', '(...)()']
['.', '()', '().', '(..)', '(...)', '(..)()', '().(())']
['.', '()', '().', '(..)', '(...)', '(..)()', '(..)().']
['.', '()', '().', '(..)', '(...)', '(..)()', '(..)(.)']
['.', '()', '().', '(..)', '(...)', '(..)()', '(...())']
['.', '()', '().', '(..)', '(...)', '(..)()', '(...)()']
['.', '()', '().', '(..)', '(...)', '(...).', '(.(.).)']
['.', '()', '().', '(..)', '(...)', '(...).', '(..)(.)']
['.', '()', '().', '(..)', '(...)', '(...).', '(...())']
['.', '()', '().', '(..)', '(...)', '(...).', '(...)()']
['.', '()', '().', '(..)', '(...)', '(...).', '(...)..']
['.', '()', '().', '(..)', '(...)', '(...).', '(.....)']
['.', '()', '().', '(..)', '(...)', '(....)', '(.(..))']
['.', '()', '().', '(..)', '(...)', '(....)', '(...)()']
['.', '()', '().', '(..)', '(...)', '(....)', '(....).']
['.', '()', '().', '(..)', '(...)', '(....)', '(.....)']
['.', '()', '().', '.(.)', '((.))', '((.)).', '((.)())']
['.', '()', '().', '.(.)', '((.))', '((.)).', '((.))()']
['.', '()', '().', '.(.)', '((.))', '((.)).', '((.))..']
['.', '()', '().', '.(.)', '((.))', '((.)).', '((.)..)']
['.', '()', '().', '.(.)', '((.))', '((.)).', '.(.)(.)']
['.', '()', '().', '.(.)', '((.))', '((.).)', '((.))()']
['.', '()', '().', '.(.)', '((.))', '((.).)', '((.)..)']
['.', '()', '().', '.(.)', '((.))', '.(.)()', '((.)())']
['.', '()', '().', '.(.)', '((.))', '.(.)()', '((.))()']
['.', '()', '().', '.(.)', '((.))', '.(.)()', '().(())']
['.', '()', '().', '.(.)', '((.))', '.(.)()', '.(()())']
['.', '()', '().', '.(.)', '((.))', '.(.)()', '.(.)().']
['.', '()', '().', '.(.)', '((.))', '.(.)()', '.(.)(.)']
['.', '()', '().', '.(.)', '((.))', '.(.)()', '.(..())']
['.', '()', '().', '.(.)', '().()', '(()())', '(()()).']
['.', '()', '().', '.(.)', '().()', '(()())', '(()().)']
['.', '()', '().', '.(.)', '().()', '()(())', '(()().)']
['.', '()', '().', '.(.)', '().()', '()(())', '()(()).']
['.', '()', '().', '.(.)', '().()', '()(())', '()(().)']
['.', '()', '().', '.(.)', '().()', '()(())', '().()()']
['.', '()', '().', '.(.)', '().()', '()(())', '(.(()))']
['.', '()', '().', '.(.)', '().()', '()(())', '.((()))']
['.', '()', '().', '.(.)', '().()', '().().', '(()().)']
['.', '()', '().', '.(.)', '().()', '().().', '((.()))']
['.', '()', '().', '.(.)', '().()', '().().', '()(().)']
['.', '()', '().', '.(.)', '().()', '().().', '().(())']
['.', '()', '().', '.(.)', '().()', '().().', '().()()']
['.', '()', '().', '.(.)', '().()', '().().', '().()..']
['.', '()', '().', '.(.)', '().()', '().().', '().(..)']
['.', '()', '().', '.(.)', '().()', '().().', '(..()).']
['.', '()', '().', '.(.)', '().()', '().().', '(..().)']
['.', '()', '().', '.(.)', '().()', '().().', '.(.()).']
['.', '()', '().', '.(.)', '().()', '().().', '.(.().)']
['.', '()', '().', '.(.)', '().()', '().().', '.(.)(.)']
['.', '()', '().', '.(.)', '().()', '().(.)', '(()(.))']
['.', '()', '().', '.(.)', '().()', '().(.)', '()((.))']
['.', '()', '().', '.(.)', '().()', '().(.)', '().()()']
['.', '()', '().', '.(.)', '().()', '().(.)', '().(.).']
['.', '()', '().', '.(.)', '().()', '().(.)', '().(..)']
['.', '()', '().', '.(.)', '().()', '().(.)', '(..(.))']
['.', '()', '().', '.(.)', '().()', '().(.)', '.(.(.))']
['.', '()', '().', '.(.)', '().()', '(..())', '().()()']
['.', '()', '().', '.(.)', '().()', '(..())', '(.(()))']
['.', '()', '().', '.(.)', '().()', '(..())', '(..()).']
['.', '()', '().', '.(.)', '().()', '(..())', '(..().)']
['.', '()', '().', '.(.)', '().()', '.(.())', '().()()']
